"POINTID","BDfine_0_2","coarse_vol","geometry"
33983292,0.942447616854709,0.064584615384615,c(-3.518399276, 51.96428635)
34002034,1.42612173307567,0.127251923076923,c(-0.907596901, 40.80614165)
34002136,1.06299897270326,0.161353846153846,c(-1.070035724, 41.71743086)
34003176,0.950330088109122,0.026775,c(-3.186693641, 50.94504632)
34003734,0.680092744272789,0.008025,c(-4.817761869, 55.85178887)
34021832,1.3447354904982,0.0265,c(-0.581462147, 39.00023288)
34022002,1.48552697932426,0.145784615384615,c(-0.834637077, 40.5225741)
34022030,1.0780523881895,0.053515384615385,c(-0.877950102, 40.77297349)
34022044,0.852015724421254,0.348392307692308,c(-0.899784123, 40.89813797)
34022174,1.04225968886398,0.197234615384615,c(-1.108354909, 42.05927712)
34022278,0.637288740068554,0.029403846153846,c(-1.283131048, 42.98678893)
34041970,1.55302013422819,0.06875,c(-0.762490596, 40.23885047)
34041988,1.20557459372368,0.059469230769231,c(-0.789881314, 40.39990946)
34042006,1.51050906526159,0.304721153846154,c(-0.817463487, 40.56092927)
34042024,1.30974736110834,0.130790384615385,c(-0.845238922, 40.72191009)
34062008,1.4199067409589,0.039482692307692,c(-0.797199627, 40.58139133)
34082060,1.32126834204756,0.144855769230769,c(-0.854358294, 41.04894123)
34082176,1.12849614336326,0.086988461538462,c(-1.039962153, 42.08506588)
34082784,1.34528704777012,0.054365384615385,c(-2.170370839, 47.49173388)
34083428,0.11426088172709,0.037509615384615,c(-3.749583449, 53.1784178)
34102020,1.18656008977659,0.218573076923077,c(-0.768907994, 40.69385872)
34102106,0.892021401351517,0.040678846153846,c(-0.903283534, 41.46260968)
34102872,1.27553933669636,0.0683,c(-2.332989127, 48.27414434)
34102908,1.3081686960729,0.069925,c(-2.412400845, 48.59279862)
34121886,1.36404808834054,0.037988461538462,c(-0.545302656, 39.49677715)
34122012,1.01946438967592,0.207230769230769,c(-0.733277388, 40.624861)
34122850,1.42478215697436,0.033796153846154,c(-2.258551691, 48.08232947)
34122882,1.25421773408741,0.045536538461538,c(-2.328244768, 48.36567145)
34123300,1.05615337699875,0.057225,c(-3.338852794, 52.05786309)
34141774,0.846252789398867,0.050319230769231,c(-0.363017902, 38.49484144)
34143312,1.10798403193613,0.075076923076923,c(-3.342097379, 52.16689761)
34143322,0.909105608572969,0.029507692307692,c(-3.368899204, 52.25502145)
34161996,1.13829446832852,0.139361538461539,c(-0.6622788, 40.48680592)
34162018,1.38008190293631,0.117153846153846,c(-0.695698774, 40.68363686)
34162032,1.33993903483235,0.101630769230769,c(-0.717115276, 40.80886294)
34162184,1.27670400081215,0.014959615384615,c(-0.95736262, 42.16698777)
34162756,1.4884373425232,0.053584615384615,c(-2.007188401, 47.25526705)
34181898,1.32669826224329,0.026153846153846,c(-0.493805628, 39.61179972)
34182024,1.3449219168607,0.210407692307692,c(-0.681461154, 40.73985498)
34182132,1.67420326557277,0.046226923076923,c(-0.849790867, 41.70525946)
34182178,1.46380151870662,0.028778846153846,c(-0.923690087, 42.11604157)
34182744,1.01479627107135,0.059742307692308,c(-1.956380575, 47.15176337)
34201876,1.39573033483058,0.038836538461538,c(-0.439023333, 39.41712046)
34201972,0.844156429227384,0.112107692307692,c(-0.579671058, 40.27706036)
34202062,1.25803392303483,0.051019230769231,c(-0.716350984, 41.08224704)
34202146,1.22934508267197,0.029296153846154,c(-0.848333326, 41.83289944)
34202854,1.25230232512042,0.029826923076923,c(-2.160982991, 48.12961889)
34202866,1.3108673261635,0.036561538461538,c(-2.186832906, 48.23590788)
34221974,0.688278281204326,0.14475,c(-0.559411525, 40.29747904)
34222096,1.04114862732723,0.024923076923077,c(-0.745606977, 41.38874717)
34222150,1.1833356085042,0.013880769230769,c(-0.830906383, 41.87121449)
34222730,1.08704235240671,0.068711538461538,c(-1.875707733, 47.03336468)
34242002,1.22360830503374,0.105269230769231,c(-0.578030528, 40.55061069)
34242074,1.10025345063523,0.040171153846154,c(-0.687802175, 41.19464152)
34242272,0.558257694801829,0.053994230769231,c(-1.006249017, 42.96265997)
34261794,0.946755278368454,0.069405769230769,c(-0.254817144, 38.68900137)
34261924,1.2266070430408,0.1055,c(-0.439429378, 39.85469924)
34262082,1.25977469278605,0.056501923076923,c(-0.676592957, 41.26871232)
34262824,1.14486112328047,0.122076923076923,c(-2.017658404, 47.87261547)
34282152,1.14970581493085,0.093976923076923,c(-0.762605094, 41.89681574)
34282836,1.23251282534005,0.019369230769231,c(-2.01651553, 47.98188099)
34302328,0.913586065061906,0.076146153846154,c(-1.027640165, 43.46987701)
34302720,1.55425884815693,0.088684615384615,c(-1.751502098, 46.95608457)
34322080,1.28496667373231,0.020176923076923,c(-0.602714945, 41.25844336)
34322776,1.24628571894173,0.055930769230769,c(-1.838901995, 47.45573814)
34342040,1.45393750963982,0.052407692307692,c(-0.518263328, 40.90319354)
34342302,1.22156382298402,0.161005769230769,c(-0.934942756, 43.24333961)
34342702,1.04568771756153,0.051992307692308,c(-1.663724442, 46.80199878)
34362082,1.23376502158441,0.1429,c(-0.558578425, 41.28137458)
34362150,1.22736923407747,0.123580769230769,c(-0.664105867, 41.88918569)
34362178,1.19346236525085,0.028465384615385,c(-0.708390263, 42.13930909)
34362268,0.362622461158984,0.031678846153846,c(-0.854132369, 42.94268891)
34381810,0.756669177657454,0.075857692307692,c(-0.140554363, 38.84710909)
34381904,1.30366934449204,0.025711538461538,c(-0.272218952, 39.69023866)
34382138,1.3027966754253,0.030992307692308,c(-0.621481788, 41.78450251)
34382156,1.33845332977624,0.077323076923077,c(-0.649697887, 41.94533825)
34382818,1.27978419549349,0.030461538461538,c(-1.846522451, 47.83680449)
34383700,0.466829537762493,0.011330769230769,c(-4.112954364, 55.62170255)
34402006,1.17310520434146,0.246265384615385,c(-0.39719876, 40.60639003)
34402118,1.03496586617036,0.016315384615385,c(-0.566635819, 41.60827862)
34402168,1.07417840375587,0.016923076923077,c(-0.64472208, 42.05508873)
34402178,1.3108673261635,0.036561538461538,c(-0.660526059, 42.14441717)
34402298,1.23984490162148,0.039815384615385,c(-0.855190638, 43.21550139)
34402352,1.20179335285202,0.014094230769231,c(-0.945915612, 43.69698255)
34402712,1.16841722696711,0.047557692307692,c(-1.605672448, 46.89921693)
34403276,1.40846939683733,0.027721153846154,c(-2.874314396, 51.89126741)
34403672,0.964363057974266,0.056942307692308,c(-3.993681752, 55.37913502)
34422080,1.04900966537307,0.159569230769231,c(-0.48470806, 41.2710175)
34442320,1.14066918096928,0.046480769230769,c(-0.843039395, 43.4169105)
34442708,1.22586926286509,0.135817307692308,c(-1.545861418, 46.86930922)
34443266,1.21599250321222,0.004701923076923,c(-2.791564372, 51.80930265)
34461998,0.941171119669853,0.078265384615385,c(-0.315359012, 40.54216387)
34462890,1.33249948932292,0.020907692307692,c(-1.891290633, 48.48658099)
34482148,1.34189988398087,0.048565384615385,c(-0.51796161, 41.8864945)
34482192,1.19348645144508,0.053688461538462,c(-0.586815086, 42.27963068)
34482660,1.30484249060724,0.041815384615385,c(-1.401014983, 46.44854298)
34483296,1.24236662436472,0.034717307692308,c(-2.810581784, 52.08041134)
34483786,0.441496831649255,0.101692307692308,c(-4.233555411, 56.39476436)
34502056,1.3718112281478,0.061219230769231,c(-0.35427787, 41.06625291)
34502098,1.15242432276477,0.013523076923077,c(-0.417491611, 41.44197549)
34502224,0.787908585012697,0.110144230769231,c(-0.613553348, 42.56795691)
34503420,0.961683168908938,0.035290384615385,c(-3.108459156, 53.17748012)
34503730,0.872767986925742,0.020976923076923,c(-4.020590928, 55.90629901)
34522098,0.99540279735444,0.113173076923077,c(-0.393818715, 41.44445863)
34522176,1.55616359669939,0.055886538461538,c(-0.513766104, 42.14173499)
34522698,1.45272545506736,0.028567307692308,c(-1.422573404, 46.7916248)
34523724,0.739470934389265,0.09085,c(-3.970122374, 55.85704417)
34542034,1.20740946082411,0.028788461538462,c(-0.274652808, 40.87427331)
34542106,1.08100556198469,0.039496153846154,c(-0.382250198, 41.51848635)
34542712,1.24754496840058,0.050615384615385,c(-1.423817819, 46.91873112)
34543662,0.158637327635822,0.024315384615385,c(-3.74580804, 55.31530676)
34561990,0.247100979014297,0.033957692307692,c(-0.187050395, 40.48272265)
34562164,1.43269745920935,0.076075,c(-0.447273818, 42.03951085)
34562704,1.40083371649993,0.050590384615385,c(-1.382315673, 46.85043769)
34562818,1.2078964081575,0.127938461538462,c(-1.608573356, 47.86242525)
34562872,1.29734644646502,0.036198076923077,c(-1.719781084, 48.34136969)
34582042,1.39724281005839,0.080446153846154,c(-0.239474296, 40.950774)
34582172,1.61398584506872,0.044638461538462,c(-0.435744605, 42.11350309)
34582178,1.4632979565975,0.028769230769231,c(-0.445049253, 42.16712213)
34582186,1.10199059146,0.085119230769231,c(-0.4574901, 42.23860805)
34582352,1.0313052255353,0.070246153846154,c(-0.724875434, 43.72038919)
34582676,1.6419272929956,0.006338461538462,c(-1.302601537, 46.60443069)
34602092,1.22212642458907,0.093530769230769,c(-0.290115823, 41.40066024)
34602152,1.27480991947644,0.040892307692308,c(-0.381027338, 41.93722767)
34602236,0.557003877814817,0.095446153846154,c(-0.512000666, 42.68775677)
34602380,1.18932102834542,0.01395,c(-0.747106693, 43.97262688)
34621956,1.2100590463196,0.019023076923077,c(-0.068580307, 40.18532716)
34622132,1.20219575810267,0.048865384615385,c(-0.326688059, 41.76088556)
34622806,1.32416946053033,0.053557692307692,c(-1.505015471, 47.76436245)
34622842,1.18929432148301,0.114273076923077,c(-1.57798415, 48.08378878)
34623626,0.16425028806172,0.00195,c(-3.513616013, 55.01204085)
34642044,1.47150112200307,0.023038461538462,c(-0.171910065, 40.97597562)
34642088,1.17511538328775,0.052905769230769,c(-0.236833723, 41.36977106)
34642160,1.18086874335447,0.023346153846154,c(-0.345529772, 42.01369614)
34662148,1.47625113739763,0.053169230769231,c(-0.303344771, 41.90887973)
34662634,1.13126890044756,0.046115384615385,c(-1.120488658, 46.24195228)
34662858,1.13812481349252,0.104232692307692,c(-1.557509539, 48.23134885)
34663314,1.65407326105667,0.025823076923077,c(-2.596720332, 52.26744449)
34682152,1.45005873795094,0.011253846153846,c(-0.285563527, 41.94710412)
34682394,1.2635,0,c(-0.671787183, 44.10773452)
34702166,1.54595856970055,0.036565384615385,c(-0.282979323, 42.07473022)
34702666,1.27183481080046,0.035511538461538,c(-1.128722144, 46.53183252)
34703724,0.7944089236883,0.022480769230769,c(-3.687489375, 55.88799744)
34722748,0.118506821140529,0.001407692307692,c(-1.259072768, 47.26320526)
34723000,1.31077156655307,0.047492307692308,c(-1.775983796, 49.49878444)
34723198,0.7730099996461,0.021888461538462,c(-2.225996377, 51.25143969)
34742632,0.898207495926127,0.0795,c(-1.01408607, 46.23486591)
34742674,1.2342476094615,0.082923076923077,c(-1.092049797, 46.60832642)
34742884,1.22000059021176,0.087680769230769,c(-1.504017569, 48.47320825)
34743334,0.901385996654491,0.098676923076923,c(-2.531476025, 52.45645045)
34762078,1.37308354494068,0.021530769230769,c(-0.080247237, 41.29482115)
34762150,1.53251356537168,0.067903846153846,c(-0.187061699, 41.93900404)
34762196,0.96513751435289,0.120721153846154,c(-0.256918485, 42.35026866)
34762502,1.63490878970735,0.006311538461538,c(-0.756275918, 45.08045272)
34762730,1.214419736484,0.039030769230769,c(-1.172135584, 47.10872929)
34762834,1.43049415006749,0.039765384615385,c(-1.375893394, 48.03231507)
34762898,1.29446756387506,0.020323076923077,c(-1.506030326, 48.60019606)
34763312,1.12502177797959,0.013205769230769,c(-2.447049108, 52.26517642)
34763716,0.900737100737101,0.021634615384615,c(-3.568522159, 55.82777041)
34782164,1.34961628977796,0.060288461538462,c(-0.184269062, 42.06663303)
34782740,1.11211532835067,0.060075,c(-1.165189988, 47.20028701)
34802042,1.41047936467121,0.027759615384615,c(0.019054895, 40.97728323)
34802604,1.01436367560457,0.064413461538462,c(-0.886188934, 45.9937161)
34803004,1.07523892267593,0.008369230769231,c(-1.675313983, 49.54567174)
34822134,1.23031990685329,0.055253846153846,c(-0.09160946, 41.80315911)
34822350,1.36140423166479,0.010573076923077,c(-0.426668683, 43.73301367)
34842126,1.36275014444036,0.084663461538462,c(-0.055954104, 41.73399213)
34862308,0.89298317603611,0.0252,c(-0.310342926, 43.3631031)
34862890,1.20396261442929,0.038707692307692,c(-1.355511293, 48.54312429)
34862944,1.0535106236067,0.025211538461538,c(-1.466599188, 49.02218739)
34882068,1.13241548062142,0.031742307692308,c(0.075941494, 41.21961)
34882144,1.4815608142694,0.023192307692308,c(-0.034920375, 41.89983263)
34882166,0.87414502437637,0.039896153846154,c(-0.067639485, 42.09662181)
34882360,1.22540433281688,0.009526923076923,c(-0.36902884, 43.82973801)
34882720,1.00788790866632,0.073557692307692,c(-0.996691669, 47.0359674)
34883350,1.13568284810746,0.056215384615385,c(-2.368153391, 52.61925591)
34902136,1.30066711404097,0.025653846153846,c(0.000739266, 41.83065166)
34902366,1.54898470794685,0.018092307692308,c(-0.354083554, 43.88576769)
34902946,0.974199749003161,0.031553846153846,c(-1.41660602, 49.0455018)
34902982,0.95557337228317,0.030969230769231,c(-1.491915522, 49.36477442)
34922386,0.991251897108612,0.011653846153846,c(-0.361805793, 44.06670981)
34922452,1.25427721400334,0.056269230769231,c(-0.470558615, 44.6553415)
34922776,1.17909572879331,0.175876923076923,c(-1.050700143, 47.5390076)
34922866,1.12654023117495,0.1089,c(-1.226867691, 48.33834484)
34922890,1.07607456280828,0.039323076923077,c(-1.275050545, 48.55138286)
34942160,1.2788343876387,0.0357,c(0.013060816, 42.05014466)
34942744,1.05525456212841,0.066836538461538,c(-0.963557588, 47.25728822)
34942784,1.2783343271319,0.035686538461538,c(-1.03972921, 47.6127704)
34943222,0.522869876361778,0.036892307692308,c(-1.970447645, 51.49639057)
34962128,1.14129949477147,0.017961538461538,c(0.083927601, 41.76620024)
34982150,0.972093023255814,0.1615,c(0.075602359, 41.96543787)
34982298,0.802977936127067,0.047869230769231,c(-0.14810049, 43.28851983)
34982564,0.371455212729077,0.195663461538462,c(-0.585834154, 45.66095902)
34982730,1.15636937607253,0.105726923076923,c(-0.884979451, 47.138124)
34982780,1.32934233049888,0.031603846153846,c(-0.979384021, 47.58256908)
35002106,1.03041370953782,0.111230769230769,c(0.163336786, 41.57399342)
35002110,1.30447156386939,0.020476923076923,c(0.157578458, 41.60980329)
35002134,1.02394392877439,0.187846153846154,c(0.122836492, 41.82462613)
35002236,0.762855080913802,0.056688461538462,c(-0.028576505, 42.73693816)
35002314,0.751253809229789,0.034480769230769,c(-0.148626528, 43.43385776)
35002386,1.22025909161854,0.014307692307692,c(-0.262878334, 44.07662219)
35002620,0.844271424517594,0.132553846153846,c(-0.65872072, 46.16213925)
35021982,1.25748006780087,0.019753846153846,c(0.360763738, 40.46531071)
35023494,1.07114534006348,0.03915,c(-2.533734248, 53.91271538)
35042052,1.04726583595998,0.020759615384615,c(0.287315296, 41.09503266)
35042124,1.06063927090468,0.062273076923077,c(0.184957135, 41.73982437)
35042146,0.967748199032413,0.057130769230769,c(0.153095764, 41.93673209)
35042530,0.851509232954545,0.133538461538462,c(-0.451258877, 45.36568281)
35042884,1.24381520119225,0.029630769230769,c(-1.102128648, 48.51445035)
35042938,1.28604816295064,0.052096153846154,c(-1.210654743, 48.99381577)
35043748,1.07309874418308,0.034646153846154,c(-3.224870101, 56.15623318)
35062104,1.20266210509435,0.06465,c(0.237419229, 41.56310586)
35062540,1.01805691854759,0.020192307692308,c(-0.442978158, 45.45730806)
35062630,1.04379860183803,0.020692307692308,c(-0.599421767, 46.25886456)
35062950,1.04843784833912,0.033876923076923,c(-1.20801144, 49.10304307)
35063818,0.706035079007573,0.132507692307692,c(-3.409186883, 56.77610866)
35082276,1.17627035591199,0.058107692307692,c(0.007673384, 43.10403789)
35082550,0.777165473888793,0.050105769230769,c(-0.434687475, 45.54892739)
35082780,1.3378640776699,0.0318,c(-0.847671902, 47.5958095)
35082784,1.20647107877186,0.033748076923077,c(-0.855225934, 47.63136618)
35082924,1.24233980162482,0.039892307692308,c(-1.128261506, 48.87499279)
35102290,1.35691108492704,0.066438461538462,c(0.010649237, 43.23153645)
35102740,1.31536756557074,0.042138461538462,c(-0.746683077, 47.24277486)
35102926,1.01215232270278,0.154830769230769,c(-1.105273064, 48.89545506)
35103484,0.730440498436517,0.180823076923077,c(-2.3872517, 53.83672133)
35122538,0.990804597701149,0.053875,c(-0.363569057, 45.44701399)
35142092,1.30224863106183,0.047198076923077,c(0.349308323, 41.46490872)
35142218,0.64539263063829,0.113376923076923,c(0.167513392, 42.59263906)
35142542,0.661187835141674,0.111311538461538,c(-0.344988593, 45.48515963)
35162334,1.61850481125093,0.064692307692308,c(0.016372071, 43.63181505)
35162510,1.19360301034807,0.018769230769231,c(-0.266022225, 45.20240508)
35162564,0.92164283410386,0.105673076923077,c(-0.356913337, 45.68370492)
35162590,0.638265074021602,0.112265384615385,c(-0.401423185, 45.91534662)
35162680,1.10469911628559,0.040326923076923,c(-0.559376491, 46.71671401)
35162766,0.99927003305953,0.015761538461538,c(-0.716170337, 47.48179926)
35162802,1.40043111546182,0.027567307692308,c(-0.783580518, 47.80187851)
35182124,1.21862177801157,0.0495,c(0.351624146, 41.75609692)
35182620,0.546094731985171,0.033061538461538,c(-0.42772249, 46.18507305)
35183700,0.716220168757295,0.166303846153846,c(-2.861525433, 55.75582593)
35202306,1.6659195781147,0.066461538461538,c(0.108351907, 43.38642845)
35202360,1.67734780445034,0.026176923076923,c(0.02524739, 43.86882599)
35202624,0.616351270395038,0.126861538461538,c(-0.408992471, 46.22321525)
35202882,1.22958464901627,0.049923076923077,c(-0.88364992, 48.51808345)
35202904,1.05927474471336,0.043307692307692,c(-0.926690477, 48.71351035)
35202922,0.827529855436832,0.0454,c(-0.962224482, 48.87337561)
35203908,0.665013689121968,0.002576923076923,c(-3.469504454, 57.59205744)
35222956,1.01879649287717,0.050723076923077,c(-1.002967408, 49.17795702)
35223528,0.008547931470001,0.002682692307692,c(-2.322423254, 54.24376202)
35223718,1.19301507055323,0.038369230769231,c(-2.851144212, 55.92098658)
35242112,1.13669045374983,0.071625,c(0.43993214, 41.65551282)
35242302,1.66826118736295,0.052846153846154,c(0.163325429, 43.35541471)
35242486,1.41924488350063,0.033669230769231,c(-0.125730382, 44.99821389)
35242684,1.04783715012723,0.0568,c(-0.462752387, 46.76249591)
35262010,0.948193064907473,0.069503846153846,c(0.603471582, 40.74360632)
35262100,1.2378757395271,0.034596153846154,c(0.480447086, 41.55030006)
35263752,0.858606127827582,0.055067307692308,c(-2.888000347, 56.22726896)
35282092,1.33836546444788,0.031811538461538,c(0.515273744, 41.4808965)
35282704,0.989174681279356,0.140192307692308,c(-0.44633653, 46.94558636)
35302114,1.36002894251872,0.037880769230769,c(0.508493297, 41.68025264)
35302214,0.840533439135874,0.049996153846154,c(0.36646486, 42.57549752)
35302442,1.58447645495775,0.037442307692308,c(0.020331744, 44.61289769)
35302784,1.01242177304163,0.064298076923077,c(-0.565051051, 47.65995944)
35302960,0.76386606663639,0.068423076923077,c(-0.902213498, 49.22415588)
35303270,0.765578085396764,0.053107692307692,c(-1.566783841, 51.97335298)
35303690,1.18494329515017,0.190138461538462,c(-2.64452251, 55.68663104)
35303726,1.22889735051858,0.034353846153846,c(-2.748282338, 56.00430508)
35322282,1.046130851688,0.101919230769231,c(0.290959575, 43.18600956)
35322812,1.09504532005824,0.017246153846154,c(-0.590413094, 47.9115541)
35323658,0.990393540593808,0.032061538461538,c(-2.522816511, 55.40728863)
35323916,0.75705168630023,0.008925,c(-3.297971242, 57.68261202)
35342068,1.49208927438987,0.059942307692308,c(0.619231899, 41.27257442)
35342334,1.27066935597354,0.180038461538462,c(0.237458392, 43.65314639)
35342564,0.936659232304261,0.180865384615385,c(-0.127822829, 45.70595671)
35342626,0.937595907928389,0.0225,c(-0.232494467, 46.25849634)
35342676,1.07722204523734,0.0583,c(-0.31895912, 46.70384728)
35342752,0.888568404339772,0.069784615384615,c(-0.454030209, 47.38036976)
35342896,0.927229193455416,0.132576923076923,c(-0.722704114, 48.66088158)
35342964,0.805705016075285,0.016048076923077,c(-0.855740284, 49.26498453)
35362530,0.803921199425707,0.182942307692308,c(-0.046256049, 45.40523188)
35362710,0.990847711927982,0.015630769230769,c(-0.352757804, 47.00907427)
35363754,0.983030620838696,0.031830769230769,c(-2.735023083, 56.26087377)
35382120,1.20248712953252,0.033640384615385,c(0.595386468, 41.74302895)
35382192,0.450059896179955,0.075323076923077,c(0.494449521, 42.38777669)
35382238,0.485380961535756,0.179757692307692,c(0.428423075, 42.7994204)
35382378,1.09679670816188,0.04005,c(0.219728922, 44.05095582)
35382516,0.97827074991884,0.111442307692308,c(0.001885336, 45.28278214)
35382588,1.17263513513513,0.0528,c(-0.116885207, 45.92478334)
35382858,1.22851988391246,0.019307692307692,c(-0.596652957, 48.32830061)
35383678,1.1572429906542,0.078153846153846,c(-2.485286859, 55.59319884)
35402092,1.42746853998286,0.039684615384615,c(0.657589837, 41.49438068)
35402214,0.494633247646904,0.022973076923077,c(0.487167813, 42.58695692)
35402314,1.4445836436112,0.121961538461538,c(0.34111547, 43.48138403)
35402344,1.43306435462781,0.183759615384615,c(0.296129002, 43.74952037)
35402488,1.32125238722866,0.070575,c(0.072271966, 45.03538413)
35403654,0.989333003866728,0.003828846153846,c(-2.387157845, 55.38434755)
35422288,1.61387604070305,0.064519230769231,c(0.40407125, 43.25123259)
35422410,1.52012779552716,0.061,c(0.22005037, 44.34147161)
35422446,1.55552469577106,0.018167307692308,c(0.163955819, 44.66291165)
35422716,1.19460010348234,0.018784615384615,c(-0.285073922, 47.06999302)
35422752,1.53684618055694,0.036357692307692,c(-0.348986378, 47.39046126)
35423508,0.85286512286591,0.046725,c(-1.967949308, 54.09704369)
35442438,1.37408627426316,0.021546153846154,c(0.201468156, 44.59385236)
35442582,1.1340148600938,0.05115,c(-0.030215463, 45.87859644)
35442636,0.929622831187754,0.055003846153846,c(-0.120811557, 46.3599003)
35462116,1.02263595948792,0.079476923076923,c(0.696136483, 41.71612929)
35462218,0.351851787753972,0.111046153846154,c(0.553922147, 42.62956458)
35462350,1.4366655917446,0.045846153846154,c(0.360986814, 43.81010924)
35462962,1.0689564610776,0.062730769230769,c(-0.688407264, 49.26298062)
35482240,0.942667780409985,0.157380769230769,c(0.546721742, 42.82870902)
35482492,0.991123940104636,0.040634615384615,c(0.166603395, 45.0806032)
35482708,1.09039841185605,0.021596153846154,c(-0.192774439, 47.00620053)
35482790,1.195,0,c(-0.338243351, 47.73617575)
35482964,0.928741965105601,0.026182692307692,c(-0.665075703, 49.28335418)
35483636,0.669194035669038,0.013365384615385,c(-2.21351029, 55.2375531)
35483702,0.921544040918966,0.100661538461538,c(-2.395880269, 55.82061278)
35502098,1.38368174834362,0.050001923076923,c(0.768139859, 41.55924333)
35502398,1.70759440408113,0.040234615384615,c(0.337858442, 44.24363932)
35503514,0.560505861098273,0.084576923076923,c(-1.862347989, 54.16190906)
35503892,1.29053794026604,0.080538461538462,c(-2.92593789, 57.50061243)
35522294,1.61242782412047,0.057790384615385,c(0.517422179, 43.31633092)
35522406,1.49907566105591,0.029451923076923,c(0.350507424, 44.31742737)
35522518,1.29723759804822,0.047025,c(0.175664107, 45.31735583)
35522590,1.13340748391197,0.031769230769231,c(0.058831696, 45.959573)
35522672,0.939944559802788,0.059971153846154,c(-0.078680684, 46.69043931)
35522766,1.39008357568219,0.098698076923077,c(-0.242450148, 47.5275654)
35522780,1.12051574270046,0.031419230769231,c(-0.267423988, 47.65218155)
35522856,1.21837440433513,0.029042307692308,c(-0.405734391, 48.32839364)
35523608,0.944851528313769,0.047215384615385,c(-2.076348829, 54.99611217)
35523634,0.982269758831696,0.02765,c(-2.146048971, 55.2259296)
35542260,0.714035087719298,0.088,c(0.590918754, 43.01444597)
35542404,1.35296230092933,0.048946153846154,c(0.378409072, 44.30187812)
35542602,0.893136151744092,0.102740384615385,c(0.06464797, 46.0689693)
35562300,1.51131533297677,0.054363461538462,c(0.557603999, 43.37453409)
35562342,1.68313832553302,0.053292307692308,c(0.49606662, 43.75009522)
35562612,0.84753175567977,0.023948076923077,c(0.073774925, 46.16052711)
35562696,0.736335209505941,0.0406,c(-0.067786114, 46.90913371)
35562756,1.46583058023543,0.040707692307692,c(-0.172112003, 47.44349252)
35563854,0.507390548704792,0.070538461538462,c(-2.711233367, 57.17500812)
35563912,0.996889857369255,0.068061538461538,c(-2.889611003, 57.68669794)
35582326,1.32065518164777,0.138230769230769,c(0.544197796, 43.60931726)
35582524,1.05324975868628,0.047680769230769,c(0.242034669, 45.37798017)
35582566,0.89937522547637,0.061815384615385,c(0.174653217, 45.75269627)
35582584,1.18000008037584,0.042957692307692,c(0.145405292, 45.91324175)
35602122,1.33199877438464,0.0209,c(0.854778547, 41.78532542)
35602536,1.06389544412355,0.082419230769231,c(0.248280789, 45.48741379)
35602558,0.85049320181285,0.098317307692308,c(0.21304521, 45.68369955)
35602810,1.29432451085823,0.041492307692308,c(-0.215303281, 47.92914133)
35602950,1.00857042891903,0.032630769230769,c(-0.474691784, 49.17439943)
35603400,0.716623465348524,0.042942307692308,c(-1.432914582, 53.16722815)
35622352,1.50550487421139,0.133390384615385,c(0.555244358, 43.84632291)
35622370,1.61084823691961,0.006219230769231,c(0.528637924, 44.00723135)
35622640,0.99769252592756,0.023907692307692,c(0.104567056, 46.41733851)
35622658,1.20740946082411,0.028788461538462,c(0.074527852, 46.57778679)
35642746,1.30320390890166,0.015265384615385,c(-0.049494684, 47.36425457)
35642830,0.869240031074694,0.081617307692308,c(-0.19809357, 48.11209983)
35642962,0.838960758473534,0.038351923076923,c(-0.44318754, 49.28617358)
35662070,0.968143681598474,0.048323076923077,c(0.995030062, 41.32560703)
35662424,1.42201505477245,0.057288461538462,c(0.497501032, 44.49436119)
35662600,1.22257184138706,0.06565,c(0.221776952, 46.06542763)
35662844,1.08096165469075,0.083630769230769,c(-0.196698441, 48.23916933)
35663410,1.01137819953715,0.173182692307692,c(-1.367731192, 53.26424883)
35663500,1.10966908127772,0.035784615384615,c(-1.585432856, 54.06123814)
35682398,1.39912486832509,0.074425,c(0.561378402, 44.26430998)
35682434,1.53652038885205,0.048876923076923,c(0.507355979, 44.58598817)
35702140,0.832967763376537,0.074153846153846,c(0.950004642, 41.95752217)
35702180,1.00512991762872,0.032523076923077,c(0.896058241, 42.31594183)
35702222,1.07206467961868,0.043807692307692,c(0.838476836, 42.69210998)
35702280,1.13035143769968,0.061,c(0.7573393, 43.21129518)
35702420,1.53644188026104,0.024030769230769,c(0.553389446, 44.4631813)
35702806,1.22771419356526,0.117530769230769,c(-0.075466942, 47.90585927)
35722404,1.05330731323335,0.061869230769231,c(0.602167132, 44.32246432)
35722746,0.553227425736727,0.023096153846154,c(0.055579765, 47.37395465)
35742112,1.29620233390093,0.015184615384615,c(1.034890306, 41.71082658)
35742526,0.764326080782685,0.126478846153846,c(0.441591872, 45.41447036)
35742714,1.42696432111596,0.039671153846154,c(0.136333027, 47.09124517)
35742828,1.07417840375587,0.016923076923077,c(-0.061307372, 48.10661024)
35743146,0.930743501277358,0.050775,c(-0.669633514, 50.9337546)
35743470,1.09265966399651,0.012830769230769,c(-1.391675756, 53.80696451)
35762944,0.970975396727274,0.035619230769231,c(-0.245819217, 49.14125894)
35763316,0.901696458474972,0.041101923076923,c(-1.005012814, 52.44489589)
35763334,1.33736270284227,0.031788461538462,c(-1.045299562, 52.60450843)
35782180,0.793907614130875,0.075075,c(0.992266543, 42.32460935)
35782360,1.29951932952631,0.063807692307692,c(0.741055954, 43.93582993)
35782450,0.938267583327334,0.145169230769231,c(0.608327277, 44.740302)
